"Time	Open	High	Low	Close	Volume",,,,,,,Label
"2022-04-19 00:00:00	1.30077	1.30185	1.2989	1.30045	12052	10",,,,,,,-1
"2022-04-19 04:00:00	1.30046	1.30157	1.29876	1.30145	16348	10",,,,,,,-1
"2022-04-19 08:00:00	1.30144	1.30405	1.30051	1.30163	20518	8",,,,,,,-1
"2022-04-19 12:00:00	1.30164	1.30243	1.29804	1.30095	29252	8",,,,,,,-1
"2022-04-19 16:00:00	1.30099	1.30144	1.29915	1.30025	12986	7",,,,,,,-1
"2022-04-19 20:00:00	1.30024	1.30137	1.2989	1.30135	6464	8",,,,,,,-1
"2022-04-20 00:00:00	1.30135	1.30452	1.30107	1.30409	15342	10",,,,,,,-1
"2022-04-20 04:00:00	1.3041	1.30434	1.30002	1.30007	16312	9",,,,,,,-1
"2022-04-20 08:00:00	1.30009	1.3066	1.29961	1.30517	18933	8",,,,,,,-1
"2022-04-20 12:00:00	1.30518	1.30653	1.30324	1.30533	27806	9",,,,,,,-1
"2022-04-20 16:00:00	1.30533	1.30702	1.3046	1.30631	12117	8",,,,,,,-1
"2022-04-20 20:00:00	1.30629	1.30734	1.30504	1.30678	20700	9",,,,,,,-1
"2022-04-21 00:00:00	1.30676	1.30679	1.30419	1.30447	12538	11",,,,,,,-1
"2022-04-21 04:00:00	1.30448	1.30824	1.30447	1.30746	16821	9",,,,,,,-1
"2022-04-21 08:00:00	1.30745	1.30899	1.30294	1.30322	17964	8",,,,,,,-1
"2022-04-21 12:00:00	1.30323	1.30761	1.30221	1.30435	26921	8",,,,,,,-1
"2022-04-21 16:00:00	1.30434	1.30477	1.30227	1.30286	21278	7",,,,,,,-1
"2022-04-21 20:00:00	1.30286	1.30349	1.3023	1.30241	8429	9",,,,,,,-1
"2022-04-22 00:00:00	1.30242	1.30314	1.30107	1.30199	13575	10",,,,,,,-1
"2022-04-22 04:00:00	1.30198	1.30327	1.29007	1.2907	22001	10",,,,,,,-1
"2022-04-22 08:00:00	1.29072	1.29168	1.28618	1.29025	22559	8",,,,,,,-1
"2022-04-22 12:00:00	1.29024	1.29027	1.28384	1.28463	29105	8",,,,,,,-1
"2022-04-22 16:00:00	1.28464	1.28479	1.28225	1.28274	14245	7",,,,,,,-1
"2022-04-22 20:00:00	1.28276	1.28403	1.2827	1.28343	2679	10",,,,,,,-1
"2022-04-25 00:00:00	1.28277	1.28295	1.27917	1.28049	15994	11",,,,,,,-1
"2022-04-25 04:00:00	1.28051	1.28077	1.27287	1.27489	30096	7",,,,,,,-1
"2022-04-25 08:00:00	1.2749	1.27655	1.27048	1.27498	36868	7",,,,,,,-1
"2022-04-25 12:00:00	1.27496	1.27546	1.27006	1.27006	50727	8",,,,,,,-1
"2022-04-25 16:00:00	1.27005	1.27435	1.26971	1.27403	25194	7",,,,,,,-1
"2022-04-25 20:00:00	1.27399	1.27449	1.2716	1.27371	16627	7",,,,,,,-1
"2022-04-26 00:00:00	1.2737	1.27722	1.27303	1.27659	18165	11",,,,,,,-1
"2022-04-26 04:00:00	1.27661	1.27681	1.27105	1.27124	19243	10",,,,,,,-1
"2022-04-26 08:00:00	1.27125	1.27306	1.26855	1.26855	22272	8",,,,,,,-1
"2022-04-26 12:00:00	1.26853	1.26974	1.26088	1.26144	32658	7",,,,,,,-1
"2022-04-26 16:00:00	1.26145	1.26218	1.25805	1.25892	15869	6",,,,,,,-1
"2022-04-26 20:00:00	1.25891	1.25891	1.25597	1.25811	14277	7",,,,,,,-1
"2022-04-27 00:00:00	1.2581	1.2591	1.25689	1.25799	15398	11",,,,,,,-1
"2022-04-27 04:00:00	1.25799	1.2597	1.25415	1.25723	23856	11",,,,,,,-1
"2022-04-27 08:00:00	1.25726	1.26015	1.25356	1.25658	30121	8",,,,,,,-1
"2022-04-27 12:00:00	1.25659	1.25784	1.25024	1.2544	38405	7",,,,,,,-1
"2022-04-27 16:00:00	1.25439	1.25737	1.2535	1.25455	17180	6",,,,,,,-1
"2022-04-27 20:00:00	1.25454	1.25474	1.25333	1.25393	7381	8",,,,,,,-1
"2022-04-28 00:00:00	1.25392	1.25453	1.25084	1.25108	17658	7",,,,,,,-1
"2022-04-28 04:00:00	1.25109	1.25695	1.2491	1.25558	28400	11",,,,,,,-1
"2022-04-28 08:00:00	1.25558	1.25566	1.24236	1.24256	28487	8",,,,,,,-1
"2022-04-28 12:00:00	1.24255	1.24752	1.24108	1.24387	45391	8",,,,,,,-1
"2022-04-28 16:00:00	1.24384	1.24735	1.24377	1.24666	16634	8",,,,,,,-1
"2022-04-28 20:00:00	1.24665	1.24685	1.24477	1.24644	6486	10",,,,,,,-1
"2022-04-29 00:00:00	1.24644	1.24968	1.24644	1.24826	12691	11",,,,,,,-1
"2022-04-29 04:00:00	1.24822	1.25702	1.24767	1.25591	22315	10",,,,,,,-1
"2022-04-29 08:00:00	1.25591	1.25856	1.25406	1.25556	29613	8",,,,,,,-1
"2022-04-29 12:00:00	1.25555	1.25732	1.25298	1.25648	40377	8",,,,,,,-1
"2022-04-29 16:00:00	1.25648	1.26143	1.25563	1.25757	18278	6",,,,,,,-1
"2022-04-29 20:00:00	1.25756	1.25833	1.25671	1.25671	3215	9",,,,,,,-1
"2022-05-02 00:00:00	1.257	1.2597	1.25511	1.2558	17419	11",,,,,,,-1
"2022-05-02 04:00:00	1.2558	1.25807	1.25393	1.25735	19090	10",,,,,,,-1
"2022-05-02 08:00:00	1.25735	1.25874	1.25556	1.25607	26572	9",,,,,,,-1
"2022-05-02 12:00:00	1.25606	1.2567	1.25033	1.25211	29555	8",,,,,,,-1
"2022-05-02 16:00:00	1.25212	1.25245	1.24725	1.24896	15793	6",,,,,,,-1
"2022-05-02 20:00:00	1.24896	1.25	1.24795	1.24991	4263	8",,,,,,,-1
"2022-05-03 00:00:00	1.24991	1.25323	1.24968	1.25312	11304	7",,,,,,,-1
"2022-05-03 04:00:00	1.25312	1.25449	1.25051	1.2537	24450	11",,,,,,,-1
"2022-05-03 08:00:00	1.2537	1.25551	1.24924	1.25313	28217	10",,,,,,,-1
"2022-05-03 12:00:00	1.25311	1.25669	1.25054	1.25092	33852	9",,,,,,,-1
"2022-05-03 16:00:00	1.25092	1.2514	1.24702	1.24961	18423	8",,,,,,,-1
"2022-05-03 20:00:00	1.24959	1.25029	1.24871	1.24981	7770	11",,,,,,,-1
"2022-05-04 00:00:00	1.24979	1.25054	1.24821	1.24831	7396	12",,,,,,,-1
"2022-05-04 04:00:00	1.24831	1.25143	1.24666	1.25124	15555	10",,,,,,,-1
"2022-05-04 08:00:00	1.25123	1.2524	1.25018	1.251	21504	10",,,,,,,-1
"2022-05-04 12:00:00	1.25098	1.25371	1.24673	1.24876	27398	7",,,,,,,-1
"2022-05-04 16:00:00	1.24875	1.26378	1.24512	1.26165	63990	7",,,,,,,-1
"2022-05-04 20:00:00	1.2617	1.26377	1.26053	1.26161	15176	11",,,,,,,-1
"2022-05-05 00:00:00	1.26161	1.26327	1.25788	1.25797	15765	11",,,,,,,-1
"2022-05-05 04:00:00	1.25798	1.25805	1.25169	1.25422	23769	10",,,,,,,-1
"2022-05-05 08:00:00	1.25422	1.25795	1.23801	1.23941	46083	9",,,,,,,-1
"2022-05-05 12:00:00	1.2394	1.24134	1.23266	1.2328	53956	10",,,,,,,-1
"2022-05-05 16:00:00	1.2328	1.2369	1.23247	1.23647	28956	8",,,,,,,-1
"2022-05-05 20:00:00	1.23649	1.2373	1.23535	1.2362	6892	10",,,,,,,-1
"2022-05-06 00:00:00	1.2362	1.238	1.2333	1.23687	25593	11",,,,,,,-1
"2022-05-06 04:00:00	1.23687	1.23728	1.22757	1.23127	35533	8",,,,,,,-1
"2022-05-06 08:00:00	1.23128	1.23795	1.23048	1.23358	44937	9",,,,,,,-1
"2022-05-06 12:00:00	1.23359	1.23749	1.23008	1.2344	69098	8",,,,,,,-1
"2022-05-06 16:00:00	1.23442	1.2362	1.23223	1.23422	28759	8",,,,,,,-1
"2022-05-06 20:00:00	1.23422	1.23429	1.23296	1.23386	4412	11",,,,,,,-1
"2022-05-09 00:00:00	1.2325	1.23265	1.22838	1.22904	18002	11",,,,,,,-1
"2022-05-09 04:00:00	1.22904	1.22993	1.22608	1.22874	24225	9",,,,,,,-1
"2022-05-09 08:00:00	1.22874	1.23713	1.22683	1.23658	35440	9",,,,,,,-1
"2022-05-09 12:00:00	1.23657	1.24056	1.23004	1.23336	41381	8",,,,,,,-1
"2022-05-09 16:00:00	1.23335	1.23804	1.23255	1.2331	31116	8",,,,,,,-1
"2022-05-09 20:00:00	1.2331	1.23418	1.2322	1.23355	9830	7",,,,,,,-1
"2022-05-10 00:00:00	1.23355	1.23721	1.23173	1.23662	20727	10",,,,,,,-1
"2022-05-10 04:00:00	1.23663	1.23755	1.23167	1.2317	24211	10",,,,,,,-1
"2022-05-10 08:00:00	1.23169	1.23583	1.23039	1.2338	34394	8",,,,,,,-1
"2022-05-10 12:00:00	1.23379	1.23416	1.22926	1.23124	43080	8",,,,,,,-1
"2022-05-10 16:00:00	1.23127	1.23304	1.22914	1.23182	34104	7",,,,,,,-1
"2022-05-10 20:00:00	1.23179	1.23221	1.23065	1.23068	7366	9",,,,,,,-1
"2022-05-11 00:00:00	1.23065	1.234	1.23044	1.23304	12013	12",,,,,,,-1
"2022-05-11 04:00:00	1.23304	1.23465	1.23225	1.23448	17374	11",,,,,,,-1
"2022-05-11 08:00:00	1.23445	1.23895	1.23245	1.23562	32150	8",,,,,,,-1
"2022-05-11 12:00:00	1.23567	1.24001	1.22767	1.23144	68863	10",,,,,,,-1
"2022-05-11 16:00:00	1.23146	1.23243	1.2237	1.22426	33450	6",,,,,,,-1
"2022-05-11 20:00:00	1.22427	1.22522	1.22316	1.22332	19478	10",,,,,,,-1
"2022-05-12 00:00:00	1.22331	1.22481	1.221	1.2228	22287	11",,,,,,,-1
"2022-05-12 04:00:00	1.22282	1.22317	1.218	1.22002	43696	10",,,,,,,-1
"2022-05-12 08:00:00	1.22002	1.22193	1.2165	1.21953	41963	8",,,,,,,-1
"2022-05-12 12:00:00	1.21951	1.22474	1.21896	1.21955	48442	9",,,,,,,-1
"2022-05-12 16:00:00	1.21955	1.22192	1.21729	1.21924	33763	9",,,,,,,-1
"2022-05-12 20:00:00	1.21925	1.22073	1.21905	1.22042	9558	9",,,,,,,-1
"2022-05-13 00:00:00	1.22043	1.22265	1.21927	1.22171	14904	8",,,,,,,-1
"2022-05-13 04:00:00	1.22171	1.22312	1.21991	1.22168	26933	10",,,,,,,-1
"2022-05-13 08:00:00	1.22169	1.22276	1.21741	1.21912	25566	9",,,,,,,-1
"2022-05-13 12:00:00	1.21912	1.22446	1.2155	1.22429	35649	9",,,,,,,-1
"2022-05-13 16:00:00	1.22428	1.22486	1.22199	1.22419	16088	9",,,,,,,-1
"2022-05-13 20:00:00	1.22423	1.22613	1.22401	1.22585	2790	9",,,,,,,-1
"2022-05-16 00:00:00	1.22567	1.22963	1.22326	1.2236	20967	8",,,,,,,-1
"2022-05-16 04:00:00	1.2236	1.2253	1.22167	1.22188	22902	10",,,,,,,-1
"2022-05-16 08:00:00	1.22188	1.22703	1.22187	1.22588	27305	8",,,,,,,-1
"2022-05-16 12:00:00	1.22588	1.22738	1.22359	1.22694	34730	9",,,,,,,-1
"2022-05-16 16:00:00	1.22692	1.2329	1.22653	1.23173	15356	8",,,,,,,-1
"2022-05-16 20:00:00	1.23171	1.23272	1.23141	1.23254	5694	10",,,,,,,-1
"2022-05-17 00:00:00	1.23248	1.23443	1.23203	1.23355	13877	10",,,,,,,-1
"2022-05-17 04:00:00	1.2336	1.24318	1.23315	1.24237	19817	8",,,,,,,-1
"2022-05-17 08:00:00	1.24236	1.24988	1.24207	1.24829	45739	7",,,,,,,1
"2022-05-17 12:00:00	1.24828	1.24954	1.24491	1.24692	39436	8",,,,,,,1
"2022-05-17 16:00:00	1.2469	1.24933	1.24521	1.24839	23185	8",,,,,,,1
"2022-05-17 20:00:00	1.24838	1.24959	1.24799	1.24867	10066	9",,,,,,,1
"2022-05-18 00:00:00	1.24865	1.25008	1.24625	1.24685	14511	10",,,,,,,1
"2022-05-18 04:00:00	1.24686	1.2496	1.23932	1.23951	20836	10",,,,,,,1
"2022-05-18 08:00:00	1.23956	1.2424	1.23712	1.2419	23341	6",,,,,,,1
"2022-05-18 12:00:00	1.24191	1.24357	1.23861	1.23927	30197	7",,,,,,,1
"2022-05-18 16:00:00	1.23934	1.23956	1.23384	1.23406	15647	8",,,,,,,1
"2022-05-18 20:00:00	1.23406	1.23564	1.23292	1.23437	15850	9",,,,,,,1
"2022-05-19 00:00:00	1.23437	1.23834	1.23389	1.23831	14609	11",,,,,,,1
"2022-05-19 04:00:00	1.23835	1.23949	1.23377	1.23834	23152	10",,,,,,,1
"2022-05-19 08:00:00	1.23834	1.24374	1.23694	1.24315	30498	9",,,,,,,1
"2022-05-19 12:00:00	1.24316	1.25244	1.241	1.25027	46076	8",,,,,,,1
"2022-05-19 16:00:00	1.25026	1.25177	1.24859	1.24952	26443	9",,,,,,,1
"2022-05-19 20:00:00	1.24948	1.24954	1.24563	1.24624	12309	9",,,,,,,1
"2022-05-20 00:00:00	1.24628	1.24698	1.24373	1.24479	14994	12",,,,,,,1
"2022-05-20 04:00:00	1.24477	1.24963	1.24427	1.24737	23034	11",,,,,,,1
"2022-05-20 08:00:00	1.24738	1.24905	1.24589	1.24684	22972	8",,,,,,,1
"2022-05-20 12:00:00	1.24684	1.25	1.24524	1.24905	36240	9",,,,,,,1
"2022-05-20 16:00:00	1.24905	1.24932	1.24526	1.2488	23949	9",,,,,,,1
"2022-05-20 20:00:00	1.24885	1.24968	1.24778	1.24792	2381	9",,,,,,,1
"2022-05-23 00:00:00	1.25032	1.2549	1.24995	1.25425	17983	10",,,,,,,1
"2022-05-23 04:00:00	1.25426	1.2573	1.25399	1.25496	21696	13",,,,,,,1
"2022-05-23 08:00:00	1.25495	1.26007	1.25485	1.25743	24720	9",,,,,,,1
"2022-05-23 12:00:00	1.25745	1.25931	1.2556	1.25699	30264	9",,,,,,,1
"2022-05-23 16:00:00	1.25698	1.25819	1.2558	1.2578	15286	10",,,,,,,1
"2022-05-23 20:00:00	1.25779	1.25879	1.25661	1.25669	5676	10",,,,,,,1
"2022-05-24 00:00:00	1.25666	1.2569	1.2547	1.25651	12355	10",,,,,,,1
"2022-05-24 04:00:00	1.25651	1.25981	1.2556	1.25818	20124	12",,,,,,,1
"2022-05-24 08:00:00	1.25818	1.25918	1.24747	1.24984	33374	9",,,,,,,1
"2022-05-24 12:00:00	1.24983	1.25431	1.24713	1.2542	37176	9",,,,,,,1
"2022-05-24 16:00:00	1.25418	1.25545	1.251	1.2533	19739	10",,,,,,,1
"2022-05-24 20:00:00	1.25336	1.25487	1.25263	1.25409	8984	9",,,,,,,1
"2022-05-25 00:00:00	1.25409	1.25431	1.25139	1.25348	16092	12",,,,,,,1
"2022-05-25 04:00:00	1.25345	1.25598	1.25249	1.25396	19843	10",,,,,,,1
"2022-05-25 08:00:00	1.25395	1.25491	1.24807	1.24908	27461	8",,,,,,,1
"2022-05-25 12:00:00	1.24909	1.25578	1.24834	1.25389	31367	9",,,,,,,1
"2022-05-25 16:00:00	1.2539	1.25902	1.25243	1.25765	30290	9",,,,,,,1
"2022-05-25 20:00:00	1.25769	1.25942	1.25663	1.25856	6013	11",,,,,,,1
"2022-05-26 00:00:00	1.25852	1.26119	1.25745	1.25865	16175	10",,,,,,,1
"2022-05-26 04:00:00	1.25866	1.25973	1.25515	1.25862	19509	13",,,,,,,1
"2022-05-26 08:00:00	1.25867	1.26206	1.25545	1.25951	31105	7",,,,,,,1
"2022-05-26 12:00:00	1.25952	1.25968	1.25526	1.25805	35917	10",,,,,,,1
"2022-05-26 16:00:00	1.25806	1.25999	1.25677	1.25988	12699	7",,,,,,,1
"2022-05-26 20:00:00	1.25988	1.26188	1.25853	1.26166	13845	9",,,,,,,1
"2022-05-27 00:00:00	1.26165	1.26663	1.26123	1.26485	16009	11",,,,,,,1
"2022-05-27 04:00:00	1.26484	1.26566	1.26129	1.26205	17734	11",,,,,,,1
"2022-05-27 08:00:00	1.26206	1.26269	1.25858	1.26163	22389	7",,,,,,,1
"2022-05-27 12:00:00	1.26165	1.26537	1.25969	1.26115	29386	8",,,,,,,1
"2022-05-27 16:00:00	1.26116	1.26307	1.25983	1.26292	9515	9",,,,,,,1
"2022-05-27 20:00:00	1.26292	1.26328	1.26256	1.26275	2355	7",,,,,,,1
"2022-05-30 00:00:00	1.26239	1.26572	1.26209	1.26454	14707	13",,,,,,,1
"2022-05-30 04:00:00	1.26453	1.26513	1.26195	1.26203	17436	11",,,,,,,1
"2022-05-30 08:00:00	1.26203	1.26549	1.26159	1.26389	19773	8",,,,,,,1
"2022-05-30 12:00:00	1.26388	1.26593	1.26246	1.26579	19236	10",,,,,,,1
"2022-05-30 16:00:00	1.26581	1.26596	1.26459	1.26539	17245	9",,,,,,,1
"2022-05-30 20:00:00	1.2654	1.26568	1.26419	1.26452	19699	16",,,,,,,1
"2022-05-31 00:00:00	1.26452	1.26485	1.25984	1.26159	17666	11",,,,,,,1
"2022-05-31 04:00:00	1.26159	1.26234	1.25909	1.26066	19028	11",,,,,,,0
"2022-05-31 08:00:00	1.26065	1.2631	1.25772	1.2589	24193	7",,,,,,,0
"2022-05-31 12:00:00	1.25891	1.263	1.25601	1.26251	38136	8",,,,,,,0
"2022-05-31 16:00:00	1.2625	1.26281	1.25981	1.2601	18540	10",,,,,,,0
"2022-05-31 20:00:00	1.26011	1.26115	1.25955	1.26092	4500	9",,,,,,,0
"2022-06-01 00:00:00	1.26092	1.26162	1.259	1.25937	10013	10",,,,,,,0
"2022-06-01 04:00:00	1.25939	1.26117	1.2575	1.25943	19843	12",,,,,,,0
"2022-06-01 08:00:00	1.25944	1.26113	1.2559	1.25722	20535	7",,,,,,,0
"2022-06-01 12:00:00	1.25727	1.25993	1.24584	1.24695	37402	7",,,,,,,0
"2022-06-01 16:00:00	1.24699	1.25021	1.24666	1.24827	17478	8",,,,,,,0
"2022-06-01 20:00:00	1.24825	1.24976	1.24764	1.24833	10392	8",,,,,,,0
"2022-06-02 00:00:00	1.24833	1.24912	1.24709	1.24781	12738	8",,,,,,,0
"2022-06-02 04:00:00	1.24782	1.25379	1.24691	1.2528	13445	11",,,,,,,0
"2022-06-02 08:00:00	1.25281	1.25595	1.25268	1.25561	17989	7",,,,,,,0
"2022-06-02 12:00:00	1.25561	1.25711	1.25246	1.25562	32153	8",,,,,,,0
"2022-06-02 16:00:00	1.25562	1.25861	1.25534	1.2574	11613	9",,,,,,,0
"2022-06-02 20:00:00	1.25739	1.2579	1.25695	1.2578	4236	8",,,,,,,0
"2022-06-03 00:00:00	1.25779	1.25895	1.257	1.25715	13289	12",,,,,,,0
"2022-06-03 04:00:00	1.25715	1.25835	1.25589	1.25739	16371	11",,,,,,,0
"2022-06-03 08:00:00	1.25741	1.25815	1.25572	1.25595	14695	9",,,,,,,0
"2022-06-03 12:00:00	1.25595	1.25734	1.24916	1.24925	38892	8",,,,,,,0
"2022-06-03 16:00:00	1.24925	1.25153	1.24924	1.24977	9965	8",,,,,,,0
"2022-06-03 20:00:00	1.24975	1.24983	1.24845	1.24859	2235	9",,,,,,,0
"2022-06-06 00:00:00	1.249	1.25001	1.24763	1.2495	14085	11",,,,,,,0
"2022-06-06 04:00:00	1.2495	1.25464	1.24902	1.25463	18472	12",,,,,,,0
"2022-06-06 08:00:00	1.25462	1.25773	1.25442	1.25695	20027	9",,,,,,,0
"2022-06-06 12:00:00	1.25694	1.25701	1.25248	1.25435	24293	8",,,,,,,0
"2022-06-06 16:00:00	1.25438	1.25477	1.25251	1.25352	15495	9",,,,,,,0
"2022-06-06 20:00:00	1.25352	1.25398	1.25149	1.25229	9764	10",,,,,,,0
"2022-06-07 00:00:00	1.25229	1.25241	1.24921	1.25069	21692	11",,,,,,,0
"2022-06-07 04:00:00	1.25068	1.25224	1.24299	1.24802	32733	9",,,,,,,0
"2022-06-07 08:00:00	1.24807	1.2534	1.24806	1.24916	28834	9",,,,,,,0
"2022-06-07 12:00:00	1.24916	1.25953	1.24818	1.25937	37775	9",,,,,,,0
"2022-06-07 16:00:00	1.25937	1.25992	1.2572	1.2597	17713	6",,,,,,,0
"2022-06-07 20:00:00	1.25969	1.25975	1.25832	1.25869	4582	7",,,,,,,0
"2022-06-08 00:00:00	1.2587	1.25889	1.25629	1.25669	13947	11",,,,,,,0
"2022-06-08 04:00:00	1.25669	1.25834	1.25447	1.25482	20884	11",,,,,,,0
"2022-06-08 08:00:00	1.25482	1.25594	1.25129	1.255	25476	8",,,,,,,0
"2022-06-08 12:00:00	1.25501	1.25614	1.25213	1.25613	25476	8",,,,,,,0
"2022-06-08 16:00:00	1.25608	1.25641	1.25346	1.25383	10829	8",,,,,,,0
"2022-06-08 20:00:00	1.25384	1.25438	1.25311	1.25399	14250	8",,,,,,,0
"2022-06-09 00:00:00	1.25398	1.25483	1.25198	1.25408	12417	10",,,,,,,0
"2022-06-09 04:00:00	1.25408	1.25416	1.24961	1.24966	16533	8",,,,,,,0
"2022-06-09 08:00:00	1.24964	1.25469	1.24919	1.25402	25983	9",,,,,,,0
"2022-06-09 12:00:00	1.25403	1.25584	1.25104	1.25123	48191	9",,,,,,,0
"2022-06-09 16:00:00	1.25121	1.25221	1.24895	1.249	13286	7",,,,,,,0
"2022-06-09 20:00:00	1.24902	1.25055	1.2486	1.24922	11712	7",,,,,,,0
"2022-06-10 00:00:00	1.24921	1.25012	1.2479	1.2495	12340	10",,,,,,,0
"2022-06-10 04:00:00	1.2495	1.25174	1.24696	1.24696	21308	11",,,,,,,-1
"2022-06-10 08:00:00	1.24694	1.24854	1.2422	1.24372	28659	8",,,,,,,-1
"2022-06-10 12:00:00	1.24372	1.245	1.23118	1.23288	53527	8",,,,,,,-1
"2022-06-10 16:00:00	1.23288	1.23288	1.23008	1.23099	18997	8",,,,,,,-1
"2022-06-10 20:00:00	1.23101	1.23173	1.23052	1.23077	3815	9",,,,,,,-1
"2022-06-13 00:00:00	1.22763	1.22894	1.22617	1.22894	22745	13",,,,,,,-1
"2022-06-13 04:00:00	1.22901	1.23002	1.22351	1.22392	30302	11",,,,,,,-1
"2022-06-13 08:00:00	1.22395	1.22427	1.21612	1.21613	33726	7",,,,,,,-1
"2022-06-13 12:00:00	1.21614	1.22081	1.21231	1.21681	43416	7",,,,,,,-1
"2022-06-13 16:00:00	1.2168	1.22002	1.21067	1.21255	39674	9",,,,,,,-1
"2022-06-13 20:00:00	1.21257	1.21444	1.21218	1.21417	15956	12",,,,,,,-1
"2022-06-14 00:00:00	1.21419	1.21787	1.21319	1.21764	25702	14",,,,,,,-1
"2022-06-14 04:00:00	1.21765	1.22077	1.2156	1.21799	30336	12",,,,,,,-1
"2022-06-14 08:00:00	1.21796	1.21846	1.20636	1.20677	39767	9",,,,,,,-1
"2022-06-14 12:00:00	1.20676	1.2098	1.19887	1.2015	58104	8",,,,,,,-1
"2022-06-14 16:00:00	1.20149	1.20309	1.19332	1.19844	41687	9",,,,,,,-1
"2022-06-14 20:00:00	1.19844	1.20117	1.19819	1.20106	12212	11",,,,,,,-1
"2022-06-15 00:00:00	1.20106	1.20408	1.19986	1.2022	21194	10",,,,,,,-1
"2022-06-15 04:00:00	1.2022	1.20403	1.1989	1.20318	34873	8",,,,,,,-1
"2022-06-15 08:00:00	1.20318	1.21247	1.20281	1.21122	51087	9",,,,,,,-1
"2022-06-15 12:00:00	1.21121	1.21184	1.20456	1.20571	51342	8",,,,,,,-1
"2022-06-15 16:00:00	1.20576	1.22045	1.20283	1.21876	71080	6",,,,,,,1
"2022-06-15 20:00:00	1.21874	1.21975	1.21578	1.21744	18898	11",,,,,,,1
"2022-06-16 00:00:00	1.21741	1.21892	1.21414	1.21571	20340	12",,,,,,,1
"2022-06-16 04:00:00	1.2157	1.21587	1.20579	1.20901	29205	10",,,,,,,1
"2022-06-16 08:00:00	1.20901	1.21829	1.20403	1.21318	57228	7",,,,,,,1
"2022-06-16 12:00:00	1.21323	1.2346	1.21296	1.2342	55772	10",,,,,,,1
"2022-06-16 16:00:00	1.23426	1.2406	1.23181	1.23579	44834	8",,,,,,,1
"2022-06-16 20:00:00	1.23576	1.23608	1.23371	1.23497	19637	13",,,,,,,1
"2022-06-17 00:00:00	1.23497	1.23525	1.22852	1.22879	26821	14",,,,,,,1
"2022-06-17 04:00:00	1.2288	1.23178	1.22518	1.22991	29630	10",,,,,,,1
"2022-06-17 08:00:00	1.22989	1.23427	1.22605	1.22628	43367	9",,,,,,,1
"2022-06-17 12:00:00	1.22627	1.22867	1.21723	1.22001	49410	9",,,,,,,1
"2022-06-17 16:00:00	1.22002	1.22303	1.21823	1.22131	23846	9",,,,,,,1
"2022-06-17 20:00:00	1.2213	1.22327	1.22092	1.22186	2006	8",,,,,,,1
"2022-06-20 00:00:00	1.22275	1.2253	1.21989	1.22491	22935	14",,,,,,,1
"2022-06-20 04:00:00	1.22492	1.22528	1.22177	1.22257	30586	13",,,,,,,1
"2022-06-20 08:00:00	1.22259	1.228	1.22241	1.22619	30114	9",,,,,,,1
"2022-06-20 12:00:00	1.22619	1.22705	1.22255	1.22495	28259	9",,,,,,,1
"2022-06-20 16:00:00	1.225	1.22597	1.22308	1.22587	6986	9",,,,,,,1
"2022-06-20 20:00:00	1.22587	1.2259	1.22373	1.22477	9147	12",,,,,,,1
"2022-06-21 00:00:00	1.22475	1.22832	1.22469	1.22798	15810	11",,,,,,,1
"2022-06-21 04:00:00	1.22798	1.23085	1.22446	1.22969	19545	10",,,,,,,1
"2022-06-21 08:00:00	1.22967	1.23242	1.22507	1.22687	30839	9",,,,,,,0
"2022-06-21 12:00:00	1.22689	1.22946	1.22479	1.22759	35687	9",,,,,,,0
"2022-06-21 16:00:00	1.22756	1.22815	1.22578	1.22689	17111	7",,,,,,,0
"2022-06-21 20:00:00	1.22689	1.22797	1.22631	1.22635	7780	9",,,,,,,0
"2022-06-22 00:00:00	1.22634	1.22659	1.22348	1.22437	18351	12",,,,,,,0
"2022-06-22 04:00:00	1.22436	1.2247	1.21606	1.21958	28936	10",,,,,,,0
"2022-06-22 08:00:00	1.2196	1.22721	1.21881	1.22366	35686	11",,,,,,,0
"2022-06-22 12:00:00	1.22365	1.23143	1.22359	1.22774	53740	8",,,,,,,0
"2022-06-22 16:00:00	1.22772	1.22873	1.22568	1.22639	23853	10",,,,,,,0
"2022-06-22 20:00:00	1.22639	1.22676	1.2248	1.22517	5522	9",,,,,,,0
"2022-06-23 00:00:00	1.22513	1.22637	1.22312	1.22569	17413	11",,,,,,,0
"2022-06-23 04:00:00	1.22569	1.22636	1.21719	1.21755	27313	11",,,,,,,0
"2022-06-23 08:00:00	1.21755	1.22271	1.21695	1.2225	38583	9",,,,,,,0
"2022-06-23 12:00:00	1.22249	1.22942	1.2219	1.22381	50997	8",,,,,,,0
"2022-06-23 16:00:00	1.22383	1.22723	1.22193	1.22651	22925	9",,,,,,,0
"2022-06-23 20:00:00	1.22651	1.22706	1.22493	1.22593	9178	12",,,,,,,0
"2022-06-24 00:00:00	1.22594	1.22845	1.22403	1.22748	13829	11",,,,,,,0
"2022-06-24 04:00:00	1.22747	1.22841	1.2258	1.22674	19293	10",,,,,,,0
"2022-06-24 08:00:00	1.22675	1.23094	1.22426	1.22666	27793	9",,,,,,,0
"2022-06-24 12:00:00	1.22666	1.23202	1.22615	1.22703	48591	9",,,,,,,0
"2022-06-24 16:00:00	1.22702	1.22873	1.22497	1.22859	13391	7",,,,,,,0
"2022-06-24 20:00:00	1.22861	1.22867	1.22579	1.22622	1954	9",,,,,,,0
